SIDO,SIGUNGU,SIGUNGU2,SIG_CD,POP_DEN,YEAR
경기,동두천시,,41250,863.66 ,2005
경기,안산시,상록구,41271,6326.05 ,2005
경기,안산시,단원구,41273,3550.16 ,2005
경기,고양시,덕양구,41281,2353.12 ,2005
경기,고양시,일산동구,41285,3817.16 ,2005
경기,고양시,일산서구,41287,6760.32 ,2005
경기,과천시,,41290,1700.22 ,2005
경기,구리시,,41310,5782.96 ,2005
경기,남양주시,,41360,981.81 ,2005
경기,오산시,,41370,3036.89 ,2005
경기,시흥시,,41390,2881.19 ,2005
경기,군포시,,41410,7639.36 ,2005
경기,의왕시,,41430,2702.87 ,2005
경기,하남시,,41450,1427.36 ,2005
경기,용인시,처인구,41461,420.90 ,2005
경기,용인시,기흥구,41463,2751.22 ,2005
경기,용인시,수지구,41465,6461.07 ,2005
경기,파주시,,41480,389.21 ,2005
경기,이천시,,41500,416.86 ,2005
경기,안성시,,41550,283.91 ,2005
경기,김포시,,41570,749.10 ,2005
경기,화성시,,41590,430.86 ,2005
경기,광주시,,41610,497.11 ,2005
경기,양주시,,41630,517.63 ,2005
경기,포천시,,41650,187.85 ,2005
경기,여주시,,41670,171.52 ,2005
경기,연천군,,41800,73.18 ,2005
경기,가평군,,41820,65.05 ,2005
경기,양평군,,41830,97.45 ,2005
강원,춘천시,,42110,228.32 ,2005
강원,원주시,,42130,332.59 ,2005
강원,강릉시,,42150,215.75 ,2005
강원,동해시,,42170,551.14 ,2005
강원,태백시,,42190,172.82 ,2005
강원,속초시,,42210,827.68 ,2005
강원,삼척시,,42230,61.68 ,2005
강원,홍천군,,42720,38.95 ,2005
강원,횡성군,,42730,43.77 ,2005
강원,영월군,,42750,36.84 ,2005
강원,평창군,,42760,30.76 ,2005
강원,정선군,,42770,36.22 ,2005
강원,철원군,,42780,61.41 ,2005
강원,화천군,,42790,26.11 ,2005
강원,양구군,,42800,33.21 ,2005
강원,인제군,,42810,20.24 ,2005
강원,고성군,,42820,54.70 ,2005
강원,양양군,,42830,46.33 ,2005
충북,청주시,서원구,43112,1833.04 ,2005
충북,청주시,청원구,43114,813.93 ,2005
충북,청주시,상당구,43111,444.57 ,2005
충북,청주시,흥덕구,43113,1270.82 ,2005
충북,충주시,,43130,209.24 ,2005
충북,제천시,,43150,156.61 ,2005
충북,보은군,,43720,63.50 ,2005
충북,옥천군,,43730,103.54 ,2005
충북,영동군,,43740,61.30 ,2005
충북,증평군,,43745,374.04 ,2005
충북,진천군,,43750,148.17 ,2005
충북,괴산군,,43760,45.83 ,2005
충북,음성군,,43770,165.16 ,2005
충북,단양군,,43800,43.74 ,2005
충남,당진시,,44270,181.00 ,2005
충남,천안시,동남구,44131,584.35 ,2005
충남,천안시,서북구,44133,1296.10 ,2005
충남,공주시,,44150,137.65 ,2005
충남,보령시,,44180,189.93 ,2005
충남,아산시,,44200,377.07 ,2005
충남,서산시,,44210,203.00 ,2005
충남,논산시,,44230,241.94 ,2005
충남,계룡시,,44250,566.40 ,2005
충남,금산군,,44710,101.30 ,2005
충남,부여군,,44760,130.39 ,2005
충남,서천군,,44770,179.65 ,2005
충남,청양군,,44790,72.80 ,2005
충남,홍성군,,44800,204.88 ,2005
충남,예산군,,44810,167.07 ,2005
충남,태안군,,44825,126.34 ,2005
전북,전주시,완산구,45111,3656.17 ,2005
전북,전주시,덕진구,45113,2462.28 ,2005
전북,군산시,,45130,688.38 ,2005
전북,익산시,,45140,628.13 ,2005
전북,정읍시,,45180,186.23 ,2005
전북,남원시,,45190,124.44 ,2005
전북,김제시,,45210,188.46 ,2005
전북,완주군,,45710,101.89 ,2005
전북,진안군,,45720,36.78 ,2005
전북,무주군,,45730,40.96 ,2005
전북,장수군,,45740,46.40 ,2005
전북,임실군,,45750,54.45 ,2005
전북,순창군,,45770,64.57 ,2005
전북,고창군,,45790,104.93 ,2005
전북,부안군,,45800,131.80 ,2005
전남,목포시,,46110,5070.36 ,2005
전남,여수시,,46130,603.64 ,2005
전남,순천시,,46150,298.57 ,2005
전남,나주시,,46170,162.20 ,2005
전남,광양시,,46230,307.37 ,2005
전남,담양군,,46710,110.66 ,2005
전남,곡성군,,46720,62.39 ,2005
전남,구례군,,46730,66.74 ,2005
전남,고흥군,,46770,108.02 ,2005
전남,보성군,,46780,80.12 ,2005
전남,화순군,,46790,93.65 ,2005
전남,장흥군,,46800,73.67 ,2005
전남,강진군,,46810,85.37 ,2005
전남,해남군,,46820,95.06 ,2005
전남,영암군,,46830,109.57 ,2005
전남,무안군,,46840,141.92 ,2005
전남,함평군,,46860,102.33 ,2005
전남,영광군,,46870,129.74 ,2005
전남,장성군,,46880,94.81 ,2005
전남,완도군,,46890,148.84 ,2005
전남,진도군,,46900,84.79 ,2005
전남,신안군,,46910,70.98 ,2005
경북,포항시,남구,47111,651.06 ,2005
경북,포항시,북구,47113,341.87 ,2005
경북,경주시,,47130,207.76 ,2005
경북,김천시,,47150,140.34 ,2005
경북,안동시,,47170,112.69 ,2005
경북,구미시,,47190,608.04 ,2005
경북,영주시,,47210,178.06 ,2005
경북,영천시,,47230,116.62 ,2005
경북,상주시,,47250,88.01 ,2005
경북,문경시,,47280,85.62 ,2005
경북,경산시,,47290,553.08 ,2005
경북,군위군,,47720,45.12 ,2005
경북,의성군,,47730,54.82 ,2005
경북,청송군,,47750,34.78 ,2005
경북,영양군,,47760,24.57 ,2005
경북,영덕군,,47770,60.72 ,2005
경북,청도군,,47820,67.08 ,2005
경북,고령군,,47830,89.24 ,2005
경북,성주군,,47840,76.21 ,2005
경북,칠곡군,,47850,238.96 ,2005
경북,예천군,,47900,77.11 ,2005
경북,봉화군,,47920,30.47 ,2005
경북,울진군,,47930,57.34 ,2005
경북,울릉군,,47940,130.99 ,2005
경남,창원시,의창구,48121,1194.32 ,2005
경남,창원시,성산구,48123,3073.01 ,2005
경남,창원시,마산합포구,48125,884.62 ,2005
경남,창원시,마산회원구,48127,2346.05 ,2005
경남,창원시,진해구,48129,1387.78 ,2005
경남,진주시,,48170,471.67 ,2005
경남,통영시,,48220,558.01 ,2005
경남,사천시,,48240,280.38 ,2005
경남,김해시,,48250,956.10 ,2005
경남,밀양시,,48270,142.31 ,2005
경남,거제시,,48310,487.26 ,2005
경남,양산시,,48330,459.26 ,2005
경남,의령군,,48720,64.40 ,2005
경남,함안군,,48730,147.25 ,2005
경남,창녕군,,48740,121.36 ,2005
경남,고성군,,48820,108.69 ,2005
경남,남해군,,48840,144.92 ,2005
경남,하동군,,48850,78.65 ,2005
경남,산청군,,48860,45.68 ,2005
경남,함양군,,48870,57.29 ,2005
경남,거창군,,48880,80.50 ,2005
경남,합천군,,48890,59.14 ,2005
제주,제주시,,50110,1188.07 ,2005
제주,서귀포시,,50130,325.72 ,2005
서울,종로구,,11110,6976.02 ,2006
서울,중구,,11140,13116.07 ,2006
서울,용산구,,11170,10611.27 ,2006
서울,성동구,,11200,19850.56 ,2006
서울,광진구,,11215,21959.34 ,2006
서울,동대문구,,11230,26654.14 ,2006
서울,중랑구,,11260,23031.31 ,2006
서울,성북구,,11290,19247.84 ,2006
서울,강북구,,11305,14785.12 ,2006
서울,도봉구,,11320,18234.02 ,2006
서울,노원구,,11350,17448.72 ,2006
서울,은평구,,11380,15637.39 ,2006
서울,서대문구,,11410,19815.75 ,2006
서울,마포구,,11440,16353.69 ,2006
서울,양천구,,11470,28827.96 ,2006
서울,강서구,,11500,13396.22 ,2006
서울,구로구,,11530,20874.43 ,2006
서울,금천구,,11545,19461.31 ,2006
서울,영등포구,,11560,16636.58 ,2006
서울,동작구,,11590,24993.32 ,2006
서울,관악구,,11620,18098.99 ,2006
서울,서초구,,11650,8680.26 ,2006
서울,강남구,,11680,14085.55 ,2006
서울,송파구,,11710,17917.44 ,2006
서울,강동구,,11740,18787.56 ,2006
부산,중구,,26110,18099.27 ,2006
부산,서구,,26140,9919.00 ,2006
부산,동구,,26170,10954.07 ,2006
부산,영도구,,26200,11316.60 ,2006
부산,부산진구,,26230,13670.20 ,2006
부산,동래구,,26260,16797.14 ,2006
부산,남구,,26290,11271.45 ,2006
부산,북구,,26320,8627.19 ,2006
부산,해운대구,,26350,8143.48 ,2006
부산,사하구,,26380,8961.90 ,2006
부산,금정구,,26410,4034.01 ,2006
부산,강서구,,26440,295.37 ,2006
부산,연제구,,26470,17783.59 ,2006
부산,수영구,,26500,17415.63 ,2006
부산,사상구,,26530,7575.18 ,2006
부산,기장군,,26710,364.03 ,2006
대구,중구,,27110,11112.01 ,2006
대구,동구,,27140,1853.72 ,2006
대구,서구,,27170,13904.74 ,2006
대구,남구,,27200,10348.76 ,2006
대구,북구,,27230,4960.99 ,2006
대구,수성구,,27260,5756.74 ,2006
대구,달서구,,27290,9460.98 ,2006
대구,달성군,,27710,370.80 ,2006
인천,중구,,28110,802.08 ,2006
인천,동구,,28140,10644.57 ,2006
인천,남구,,28170,17026.91 ,2006
인천,연수구,,28185,8026.71 ,2006
인천,남동구,,28200,6864.09 ,2006
인천,부평구,,28237,17829.85 ,2006
인천,계양구,,28245,7511.62 ,2006
인천,서구,,28260,3426.58 ,2006
인천,강화군,,28710,159.32 ,2006
인천,옹진군,,28720,100.33 ,2006
광주,동구,,29110,2334.70 ,2006
광주,서구,,29140,6619.77 ,2006
광주,남구,,29155,3466.58 ,2006
광주,북구,,29170,3786.30 ,2006
광주,광산구,,29200,1398.14 ,2006
대전,동구,,30110,1729.48 ,2006
대전,중구,,30140,4252.82 ,2006
대전,서구,,30170,5299.90 ,2006
대전,유성구,,30200,1371.93 ,2006
대전,대덕구,,30230,3175.22 ,2006
울산,중구,,31110,6349.38 ,2006
울산,남구,,31140,4794.85 ,2006
울산,동구,,31170,5198.58 ,2006
울산,북구,,31200,945.73 ,2006
울산,울주군,,31710,234.60 ,2006
세종,세종시,,36110,228.97 ,2006
경기,수원시,장안구,41111,8740.68 ,2006
경기,수원시,권선구,41113,6484.42 ,2006
경기,수원시,팔달구,41115,16653.52 ,2006
경기,수원시,영통구,41117,9256.32 ,2006
경기,성남시,수정구,41131,5641.52 ,2006
경기,성남시,중원구,41133,10039.86 ,2006
경기,성남시,분당구,41135,6348.65 ,2006
경기,의정부시,,41150,5037.21 ,2006
경기,안양시,만안구,41171,7322.80 ,2006
경기,안양시,동안구,41173,16269.89 ,2006
경기,부천시,,41190,16076.01 ,2006
경기,광명시,,41210,8137.40 ,2006
경기,평택시,,41220,875.82 ,2006
경기,동두천시,,41250,896.95 ,2006
경기,안산시,상록구,41271,6445.89 ,2006
경기,안산시,단원구,41273,3635.13 ,2006
경기,고양시,덕양구,41281,2303.25 ,2006
경기,고양시,일산동구,41285,4055.33 ,2006
경기,고양시,일산서구,41287,6766.44 ,2006
경기,과천시,,41290,1686.96 ,2006
경기,구리시,,41310,5821.55 ,2006
경기,남양주시,,41360,1026.56 ,2006
경기,오산시,,41370,3188.26 ,2006
경기,시흥시,,41390,2902.68 ,2006
경기,군포시,,41410,7552.14 ,2006
경기,의왕시,,41430,2560.16 ,2006
경기,하남시,,41450,1448.64 ,2006
경기,용인시,처인구,41461,426.47 ,2006
경기,용인시,기흥구,41463,3457.37 ,2006
경기,용인시,수지구,41465,6763.92 ,2006
경기,파주시,,41480,435.25 ,2006
경기,이천시,,41500,421.37 ,2006
경기,안성시,,41550,288.46 ,2006
경기,김포시,,41570,751.42 ,2006
경기,화성시,,41590,450.62 ,2006
경기,광주시,,41610,515.18 ,2006
경기,양주시,,41630,547.22 ,2006
경기,포천시,,41650,190.30 ,2006
경기,여주시,,41670,172.78 ,2006
경기,연천군,,41800,71.52 ,2006
경기,가평군,,41820,65.04 ,2006
경기,양평군,,41830,98.31 ,2006
강원,춘천시,,42110,229.44 ,2006
강원,원주시,,42130,339.17 ,2006
강원,강릉시,,42150,213.46 ,2006
강원,동해시,,42170,541.46 ,2006
강원,태백시,,42190,169.97 ,2006
강원,속초시,,42210,817.60 ,2006
강원,삼척시,,42230,60.50 ,2006
강원,홍천군,,42720,38.52 ,2006
강원,횡성군,,42730,43.08 ,2006
강원,영월군,,42750,35.93 ,2006
강원,평창군,,42760,30.28 ,2006
강원,정선군,,42770,35.40 ,2006
강원,철원군,,42780,60.27 ,2006
강원,화천군,,42790,25.65 ,2006
강원,양구군,,42800,32.89 ,2006
강원,인제군,,42810,20.05 ,2006
강원,고성군,,42820,53.53 ,2006
강원,양양군,,42830,45.58 ,2006
충북,청주시,서원구,43112,1833.04 ,2006
충북,청주시,청원구,43114,813.93 ,2006
충북,청주시,상당구,43111,444.57 ,2006
충북,청주시,흥덕구,43113,1270.82 ,2006
충북,충주시,,43130,207.94 ,2006
충북,제천시,,43150,154.29 ,2006
충북,보은군,,43720,62.12 ,2006
충북,옥천군,,43730,102.26 ,2006
충북,영동군,,43740,60.15 ,2006
충북,증평군,,43745,372.51 ,2006
충북,진천군,,43750,148.09 ,2006
충북,괴산군,,43760,44.61 ,2006
충북,음성군,,43770,166.75 ,2006
충북,단양군,,43800,42.74 ,2006
충남,당진시,,44270,188.00 ,2006
충남,천안시,동남구,44131,596.71 ,2006
충남,천안시,서북구,44133,1323.52 ,2006
충남,공주시,,44150,136.45 ,2006
충남,보령시,,44180,189.10 ,2006
충남,아산시,,44200,390.21 ,2006
충남,서산시,,44210,203.80 ,2006
충남,논산시,,44230,236.89 ,2006
충남,계룡시,,44250,606.44 ,2006
충남,금산군,,44710,99.87 ,2006
충남,부여군,,44760,127.45 ,2006
충남,서천군,,44770,174.94 ,2006
충남,청양군,,44790,71.11 ,2006
충남,홍성군,,44800,201.73 ,2006
충남,예산군,,44810,165.04 ,2006
충남,태안군,,44825,126.26 ,2006
전북,전주시,완산구,45111,3678.03 ,2006
전북,전주시,덕진구,45113,2470.88 ,2006
전북,군산시,,45130,682.75 ,2006
전북,익산시,,45140,621.42 ,2006
전북,정읍시,,45180,182.20 ,2006
전북,남원시,,45190,121.20 ,2006
전북,김제시,,45210,183.91 ,2006
전북,완주군,,45710,101.33 ,2006
전북,진안군,,45720,34.37 ,2006
전북,무주군,,45730,40.23 ,2006
전북,장수군,,45740,45.38 ,2006
전북,임실군,,45750,53.56 ,2006
전북,순창군,,45770,65.53 ,2006
전북,고창군,,45790,102.22 ,2006
전북,부안군,,45800,128.19 ,2006
전남,목포시,,46110,5040.57 ,2006
전남,여수시,,46130,593.43 ,2006
전남,순천시,,46150,297.47 ,2006
전남,나주시,,46170,159.62 ,2006
전남,광양시,,46230,307.15 ,2006
전남,담양군,,46710,110.59 ,2006
전남,곡성군,,46720,61.43 ,2006
전남,구례군,,46730,65.07 ,2006
전남,고흥군,,46770,104.46 ,2006
전남,보성군,,46780,78.32 ,2006
전남,화순군,,46790,92.30 ,2006
전남,장흥군,,46800,71.90 ,2006
전남,강진군,,46810,83.85 ,2006
전남,해남군,,46820,92.97 ,2006
전남,영암군,,46830,105.24 ,2006
전남,무안군,,46840,141.59 ,2006
전남,함평군,,46860,98.41 ,2006
전남,영광군,,46870,126.75 ,2006
전남,장성군,,46880,92.31 ,2006
전남,완도군,,46890,145.34 ,2006
전남,진도군,,46900,83.44 ,2006
전남,신안군,,46910,71.37 ,2006
경북,포항시,남구,47111,641.76 ,2006
경북,포항시,북구,47113,343.99 ,2006
경북,경주시,,47130,206.51 ,2006
경북,김천시,,47150,138.42 ,2006
경북,안동시,,47170,110.94 ,2006
경북,구미시,,47190,627.34 ,2006
경북,영주시,,47210,174.87 ,2006
경북,영천시,,47230,114.11 ,2006
경북,상주시,,47250,86.29 ,2006
경북,문경시,,47280,83.55 ,2006
경북,경산시,,47290,570.29 ,2006
경북,군위군,,47720,43.45 ,2006
경북,의성군,,47730,53.54 ,2006
경북,청송군,,47750,33.78 ,2006
경북,영양군,,47760,24.06 ,2006
경북,영덕군,,47770,62.69 ,2006
경북,청도군,,47820,66.21 ,2006
경북,고령군,,47830,90.55 ,2006
경북,성주군,,47840,75.24 ,2006
경북,칠곡군,,47850,247.06 ,2006
경북,예천군,,47900,76.00 ,2006
경북,봉화군,,47920,29.65 ,2006
경북,울진군,,47930,55.69 ,2006
경북,울릉군,,47940,140.54 ,2006
경남,창원시,의창구,48121,1192.80 ,2006
경남,창원시,성산구,48123,3069.12 ,2006
경남,창원시,마산합포구,48125,877.89 ,2006
경남,창원시,마산회원구,48127,2328.20 ,2006
경남,창원시,진해구,48129,1418.82 ,2006
경남,진주시,,48170,467.91 ,2006
경남,통영시,,48220,559.22 ,2006
경남,사천시,,48240,282.88 ,2006
경남,김해시,,48250,979.29 ,2006
경남,밀양시,,48270,140.28 ,2006
경남,거제시,,48310,501.61 ,2006
경남,양산시,,48330,467.43 ,2006
경남,의령군,,48720,65.49 ,2006
경남,함안군,,48730,152.25 ,2006
경남,창녕군,,48740,119.13 ,2006
경남,고성군,,48820,106.97 ,2006
경남,남해군,,48840,142.02 ,2006
경남,하동군,,48850,78.32 ,2006
경남,산청군,,48860,44.93 ,2006
경남,함양군,,48870,56.78 ,2006
경남,거창군,,48880,79.49 ,2006
경남,합천군,,48890,56.03 ,2006
제주,제주시,,50110,412.78 ,2006
제주,서귀포시,,50130,177.90 ,2006
서울,종로구,,11110,6936.49 ,2007
서울,중구,,11140,13056.07 ,2007
서울,용산구,,11170,10784.64 ,2007
서울,성동구,,11200,19796.66 ,2007
서울,광진구,,11215,22082.16 ,2007
서울,동대문구,,11230,26505.46 ,2007
서울,중랑구,,11260,23085.58 ,2007
서울,성북구,,11290,19130.72 ,2007
서울,강북구,,11305,14635.76 ,2007
서울,도봉구,,11320,18159.96 ,2007
서울,노원구,,11350,17410.49 ,2007
서울,은평구,,11380,15456.69 ,2007
서울,서대문구,,11410,19799.21 ,2007
서울,마포구,,11440,16446.75 ,2007
서울,양천구,,11470,28938.46 ,2007
서울,강서구,,11500,13529.03 ,2007
서울,구로구,,11530,20911.49 ,2007
서울,금천구,,11545,19146.86 ,2007
서울,영등포구,,11560,16615.63 ,2007
서울,동작구,,11590,24832.42 ,2007
서울,관악구,,11620,18110.96 ,2007
서울,서초구,,11650,8638.27 ,2007
서울,강남구,,11680,14187.74 ,2007
서울,송파구,,11710,18415.07 ,2007
서울,강동구,,11740,18901.13 ,2007
부산,중구,,26110,17827.61 ,2007
부산,서구,,26140,9673.56 ,2007
부산,동구,,26170,10724.79 ,2007
부산,영도구,,26200,11059.45 ,2007
부산,부산진구,,26230,13554.52 ,2007
부산,동래구,,26260,17121.50 ,2007
부산,남구,,26290,11215.42 ,2007
부산,북구,,26320,8492.75 ,2007
부산,해운대구,,26350,8236.99 ,2007
부산,사하구,,26380,8908.20 ,2007
부산,금정구,,26410,3975.73 ,2007
부산,강서구,,26440,286.97 ,2007
부산,연제구,,26470,17605.58 ,2007
부산,수영구,,26500,17450.95 ,2007
부산,사상구,,26530,7408.04 ,2007
부산,기장군,,26710,365.01 ,2007
대구,중구,,27110,11186.32 ,2007
대구,동구,,27140,1844.29 ,2007
대구,서구,,27170,13573.50 ,2007
대구,남구,,27200,10236.99 ,2007
대구,북구,,27230,4919.72 ,2007
대구,수성구,,27260,5848.28 ,2007
대구,달서구,,27290,9484.05 ,2007
대구,달성군,,27710,,2007
인천,중구,,28110,779.57 ,2007
인천,동구,,28140,10309.25 ,2007
인천,남구,,28170,16856.98 ,2007
인천,연수구,,28185,7961.10 ,2007
인천,남동구,,28200,7480.22 ,2007
인천,부평구,,28237,17785.67 ,2007
인천,계양구,,28245,7517.63 ,2007
인천,서구,,28260,3559.93 ,2007
인천,강화군,,28710,161.60 ,2007
인천,옹진군,,28720,100.47 ,2007
광주,동구,,29110,2354.88 ,2007
광주,서구,,29140,6571.62 ,2007
광주,남구,,29155,3422.36 ,2007
광주,북구,,29170,3829.26 ,2007
광주,광산구,,29200,1418.28 ,2007
대전,동구,,30110,1789.59 ,2007
대전,중구,,30140,4280.46 ,2007
대전,서구,,30170,5266.22 ,2007
대전,유성구,,30200,1413.43 ,2007
대전,대덕구,,30230,3115.49 ,2007
울산,중구,,31110,6395.33 ,2007
울산,남구,,31140,4750.79 ,2007
울산,동구,,31170,5083.21 ,2007
울산,북구,,31200,989.12 ,2007
울산,울주군,,31710,242.73 ,2007
세종,세종시,,36110,221.32 ,2007
경기,수원시,장안구,41111,8680.32 ,2007
경기,수원시,권선구,41113,6555.98 ,2007
경기,수원시,팔달구,41115,16588.54 ,2007
경기,수원시,영통구,41117,9190.04 ,2007
경기,성남시,수정구,41131,5583.24 ,2007
경기,성남시,중원구,41133,9967.17 ,2007
경기,성남시,분당구,41135,6258.74 ,2007
경기,의정부시,,41150,5171.09 ,2007
경기,안양시,만안구,41171,7275.14 ,2007
경기,안양시,동안구,41173,16345.28 ,2007
경기,부천시,,41190,16168.83 ,2007
경기,광명시,,41210,8129.00 ,2007
경기,평택시,,41220,887.83 ,2007
경기,동두천시,,41250,928.07 ,2007
경기,안산시,상록구,41271,6519.74 ,2007
경기,안산시,단원구,41273,3650.70 ,2007
경기,고양시,덕양구,41281,2285.73 ,2007
경기,고양시,일산동구,41285,4340.67 ,2007
경기,고양시,일산서구,41287,6780.86 ,2007
경기,과천시,,41290,1737.43 ,2007
경기,구리시,,41310,5909.54 ,2007
경기,남양주시,,41360,1073.82 ,2007
경기,오산시,,41370,3410.79 ,2007
경기,시흥시,,41390,2902.56 ,2007
경기,군포시,,41410,7573.12 ,2007
경기,의왕시,,41430,2500.02 ,2007
경기,하남시,,41450,1473.48 ,2007
경기,용인시,처인구,41461,433.57 ,2007
경기,용인시,기흥구,41463,3693.32 ,2007
경기,용인시,수지구,41465,7029.57 ,2007
경기,파주시,,41480,451.85 ,2007
경기,이천시,,41500,424.23 ,2007
경기,안성시,,41550,295.81 ,2007
경기,김포시,,41570,744.67 ,2007
경기,화성시,,41590,540.36 ,2007
경기,광주시,,41610,532.11 ,2007
경기,양주시,,41630,579.73 ,2007
경기,포천시,,41650,191.36 ,2007
경기,여주시,,41670,175.93 ,2007
경기,연천군,,41800,70.78 ,2007
경기,가평군,,41820,66.04 ,2007
경기,양평군,,41830,100.11 ,2007
강원,춘천시,,42110,231.15 ,2007
강원,원주시,,42130,344.44 ,2007
강원,강릉시,,42150,212.05 ,2007
강원,동해시,,42170,536.75 ,2007
강원,태백시,,42190,169.64 ,2007
강원,속초시,,42210,810.78 ,2007
강원,삼척시,,42230,59.69 ,2007
강원,홍천군,,42720,38.58 ,2007
강원,횡성군,,42730,43.27 ,2007
강원,영월군,,42750,35.74 ,2007
강원,평창군,,42760,30.05 ,2007
강원,정선군,,42770,34.27 ,2007
강원,철원군,,42780,59.52 ,2007
강원,화천군,,42790,25.24 ,2007
강원,양구군,,42800,33.09 ,2007
강원,인제군,,42810,19.79 ,2007
강원,고성군,,42820,51.99 ,2007
강원,양양군,,42830,45.28 ,2007
충북,청주시,서원구,43112,1833.04 ,2007
충북,청주시,청원구,43114,813.93 ,2007
충북,청주시,상당구,43111,444.57 ,2007
충북,청주시,흥덕구,43113,1270.82 ,2007
충북,충주시,,43130,208.45 ,2007
충북,제천시,,43150,154.26 ,2007
충북,보은군,,43720,60.51 ,2007
충북,옥천군,,43730,101.64 ,2007
충북,영동군,,43740,59.33 ,2007
충북,증평군,,43745,380.60 ,2007
충북,진천군,,43750,148.13 ,2007
충북,괴산군,,43760,43.79 ,2007
충북,음성군,,43770,169.77 ,2007
충북,단양군,,43800,41.53 ,2007
충남,당진시,,44270,204.73 ,2007
충남,천안시,동남구,44131,606.55 ,2007
충남,천안시,서북구,44133,1345.35 ,2007
충남,공주시,,44150,134.64 ,2007
충남,보령시,,44180,189.16 ,2007
충남,아산시,,44200,408.51 ,2007
충남,서산시,,44210,207.37 ,2007
충남,논산시,,44230,233.38 ,2007
충남,계룡시,,44250,621.97 ,2007
충남,금산군,,44710,100.11 ,2007
충남,부여군,,44760,124.77 ,2007
충남,서천군,,44770,170.85 ,2007
충남,청양군,,44790,70.10 ,2007
충남,홍성군,,44800,199.77 ,2007
충남,예산군,,44810,163.51 ,2007
충남,태안군,,44825,124.83 ,2007
전북,전주시,완산구,45111,3657.02 ,2007
전북,전주시,덕진구,45113,2482.04 ,2007
전북,군산시,,45130,667.96 ,2007
전북,익산시,,45140,618.59 ,2007
전북,정읍시,,45180,179.31 ,2007
전북,남원시,,45190,118.58 ,2007
전북,김제시,,45210,179.11 ,2007
전북,완주군,,45710,101.07 ,2007
전북,진안군,,45720,38.33 ,2007
전북,무주군,,45730,41.72 ,2007
전북,장수군,,45740,50.03 ,2007
전북,임실군,,45750,53.52 ,2007
전북,순창군,,45770,64.62 ,2007
전북,고창군,,45790,100.32 ,2007
전북,부안군,,45800,125.44 ,2007
전남,목포시,,46110,4931.23 ,2007
전남,여수시,,46130,589.44 ,2007
전남,순천시,,46150,297.95 ,2007
전남,나주시,,46170,158.00 ,2007
전남,광양시,,46230,307.45 ,2007
전남,담양군,,46710,110.86 ,2007
전남,곡성군,,46720,60.85 ,2007
전남,구례군,,46730,63.64 ,2007
전남,고흥군,,46770,101.23 ,2007
전남,보성군,,46780,76.77 ,2007
전남,화순군,,46790,90.95 ,2007
전남,장흥군,,46800,70.31 ,2007
전남,강진군,,46810,82.66 ,2007
전남,해남군,,46820,89.98 ,2007
전남,영암군,,46830,103.46 ,2007
전남,무안군,,46840,142.35 ,2007
전남,함평군,,46860,96.75 ,2007
전남,영광군,,46870,124.22 ,2007
전남,장성군,,46880,91.43 ,2007
전남,완도군,,46890,142.16 ,2007
전남,진도군,,46900,81.74 ,2007
전남,신안군,,46910,70.22 ,2007
경북,포항시,남구,47111,644.74 ,2007
경북,포항시,북구,47113,343.10 ,2007
경북,경주시,,47130,205.54 ,2007
경북,김천시,,47150,137.83 ,2007
경북,안동시,,47170,110.40 ,2007
경북,구미시,,47190,636.12 ,2007
경북,영주시,,47210,172.04 ,2007
경북,영천시,,47230,114.97 ,2007
경북,상주시,,47250,84.95 ,2007
경북,문경시,,47280,82.07 ,2007
경북,경산시,,47290,575.31 ,2007
경북,군위군,,47720,41.98 ,2007
경북,의성군,,47730,52.19 ,2007
경북,청송군,,47750,33.06 ,2007
경북,영양군,,47760,23.46 ,2007
경북,영덕군,,47770,58.65 ,2007
경북,청도군,,47820,65.31 ,2007
경북,고령군,,47830,90.89 ,2007
경북,성주군,,47840,74.15 ,2007
경북,칠곡군,,47850,252.52 ,2007
경북,예천군,,47900,73.95 ,2007
경북,봉화군,,47920,29.18 ,2007
경북,울진군,,47930,54.56 ,2007
경북,울릉군,,47940,139.04 ,2007
경남,창원시,의창구,48121,1192.92 ,2007
경남,창원시,성산구,48123,3069.41 ,2007
경남,창원시,마산합포구,48125,865.45 ,2007
경남,창원시,마산회원구,48127,2295.20 ,2007
경남,창원시,진해구,48129,1431.98 ,2007
경남,진주시,,48170,463.99 ,2007
경남,통영시,,48220,563.20 ,2007
경남,사천시,,48240,282.51 ,2007
경남,김해시,,48250,1003.53 ,2007
경남,밀양시,,48270,139.59 ,2007
경남,거제시,,48310,518.46 ,2007
경남,양산시,,48330,478.82 ,2007
경남,의령군,,48720,65.06 ,2007
경남,함안군,,48730,155.62 ,2007
경남,창녕군,,48740,116.84 ,2007
경남,고성군,,48820,107.12 ,2007
경남,남해군,,48840,153.85 ,2007
경남,하동군,,48850,82.23 ,2007
경남,산청군,,48860,44.39 ,2007
경남,함양군,,48870,56.05 ,2007
경남,거창군,,48880,79.57 ,2007
경남,합천군,,48890,56.38 ,2007
제주,제주시,,50110,414.67 ,2007
제주,서귀포시,,50130,176.65 ,2007
서울,종로구,,11110,7140.13 ,2008
서울,중구,,11140,13088.04 ,2008
서울,용산구,,11170,10893.96 ,2008
서울,성동구,,11200,18648.75 ,2008
서울,광진구,,11215,22007.98 ,2008
서울,동대문구,,11230,26072.05 ,2008
서울,중랑구,,11260,23129.63 ,2008
