Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shanghai,PM2.5,2011-06-05 2:00,2011,6,5,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 3:00,2011,6,5,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 4:00,2011,6,5,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 5:00,2011,6,5,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 6:00,2011,6,5,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 7:00,2011,6,5,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 8:00,2011,6,5,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 9:00,2011,6,5,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 10:00,2011,6,5,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 11:00,2011,6,5,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 12:00,2011,6,5,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 13:00,2011,6,5,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 14:00,2011,6,5,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 15:00,2011,6,5,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 16:00,2011,6,5,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 17:00,2011,6,5,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 18:00,2011,6,5,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 19:00,2011,6,5,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 20:00,2011,6,5,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 21:00,2011,6,5,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 22:00,2011,6,5,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-05 23:00,2011,6,5,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 0:00,2011,6,6,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 1:00,2011,6,6,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 2:00,2011,6,6,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 3:00,2011,6,6,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 4:00,2011,6,6,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 5:00,2011,6,6,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 6:00,2011,6,6,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 7:00,2011,6,6,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 8:00,2011,6,6,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 9:00,2011,6,6,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 10:00,2011,6,6,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 11:00,2011,6,6,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 12:00,2011,6,6,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 13:00,2011,6,6,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 14:00,2011,6,6,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 15:00,2011,6,6,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 16:00,2011,6,6,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 17:00,2011,6,6,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 18:00,2011,6,6,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 19:00,2011,6,6,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 20:00,2011,6,6,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 21:00,2011,6,6,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 22:00,2011,6,6,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-06 23:00,2011,6,6,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 0:00,2011,6,7,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 1:00,2011,6,7,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 2:00,2011,6,7,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 3:00,2011,6,7,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 4:00,2011,6,7,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 5:00,2011,6,7,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 6:00,2011,6,7,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 7:00,2011,6,7,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 8:00,2011,6,7,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 9:00,2011,6,7,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 10:00,2011,6,7,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 11:00,2011,6,7,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 12:00,2011,6,7,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 13:00,2011,6,7,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 14:00,2011,6,7,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 15:00,2011,6,7,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 16:00,2011,6,7,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 17:00,2011,6,7,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 18:00,2011,6,7,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 19:00,2011,6,7,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 20:00,2011,6,7,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 21:00,2011,6,7,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 22:00,2011,6,7,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-07 23:00,2011,6,7,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 0:00,2011,6,8,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 1:00,2011,6,8,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 2:00,2011,6,8,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 3:00,2011,6,8,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 4:00,2011,6,8,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 5:00,2011,6,8,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 6:00,2011,6,8,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 7:00,2011,6,8,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 8:00,2011,6,8,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 9:00,2011,6,8,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 10:00,2011,6,8,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 11:00,2011,6,8,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 12:00,2011,6,8,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 13:00,2011,6,8,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 14:00,2011,6,8,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 15:00,2011,6,8,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 16:00,2011,6,8,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 17:00,2011,6,8,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 18:00,2011,6,8,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 19:00,2011,6,8,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 20:00,2011,6,8,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 21:00,2011,6,8,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 22:00,2011,6,8,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-08 23:00,2011,6,8,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 0:00,2011,6,9,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 1:00,2011,6,9,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 2:00,2011,6,9,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 3:00,2011,6,9,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 4:00,2011,6,9,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 5:00,2011,6,9,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 6:00,2011,6,9,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 7:00,2011,6,9,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 8:00,2011,6,9,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 9:00,2011,6,9,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 10:00,2011,6,9,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 11:00,2011,6,9,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 12:00,2011,6,9,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 13:00,2011,6,9,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 14:00,2011,6,9,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 15:00,2011,6,9,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 16:00,2011,6,9,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 17:00,2011,6,9,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 18:00,2011,6,9,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 19:00,2011,6,9,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 20:00,2011,6,9,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 21:00,2011,6,9,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 22:00,2011,6,9,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-09 23:00,2011,6,9,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 0:00,2011,6,10,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 1:00,2011,6,10,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 2:00,2011,6,10,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 3:00,2011,6,10,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 4:00,2011,6,10,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 5:00,2011,6,10,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 6:00,2011,6,10,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 7:00,2011,6,10,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 8:00,2011,6,10,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 9:00,2011,6,10,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 10:00,2011,6,10,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 11:00,2011,6,10,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 12:00,2011,6,10,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 13:00,2011,6,10,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 14:00,2011,6,10,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 15:00,2011,6,10,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 16:00,2011,6,10,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 17:00,2011,6,10,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 18:00,2011,6,10,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 19:00,2011,6,10,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 20:00,2011,6,10,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 21:00,2011,6,10,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 22:00,2011,6,10,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-10 23:00,2011,6,10,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 0:00,2011,6,11,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 1:00,2011,6,11,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 2:00,2011,6,11,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 3:00,2011,6,11,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 4:00,2011,6,11,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 5:00,2011,6,11,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 6:00,2011,6,11,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 7:00,2011,6,11,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 8:00,2011,6,11,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 9:00,2011,6,11,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 10:00,2011,6,11,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 11:00,2011,6,11,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 12:00,2011,6,11,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 13:00,2011,6,11,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 14:00,2011,6,11,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 15:00,2011,6,11,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 16:00,2011,6,11,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 17:00,2011,6,11,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 18:00,2011,6,11,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 19:00,2011,6,11,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 20:00,2011,6,11,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 21:00,2011,6,11,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 22:00,2011,6,11,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-11 23:00,2011,6,11,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 0:00,2011,6,12,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 1:00,2011,6,12,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 2:00,2011,6,12,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 3:00,2011,6,12,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 4:00,2011,6,12,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 5:00,2011,6,12,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 6:00,2011,6,12,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 7:00,2011,6,12,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 8:00,2011,6,12,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 9:00,2011,6,12,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 10:00,2011,6,12,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 11:00,2011,6,12,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 12:00,2011,6,12,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 13:00,2011,6,12,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 14:00,2011,6,12,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 15:00,2011,6,12,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 16:00,2011,6,12,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 17:00,2011,6,12,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 18:00,2011,6,12,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 19:00,2011,6,12,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 20:00,2011,6,12,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 21:00,2011,6,12,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 22:00,2011,6,12,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-12 23:00,2011,6,12,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 0:00,2011,6,13,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 1:00,2011,6,13,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 2:00,2011,6,13,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 3:00,2011,6,13,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 4:00,2011,6,13,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 5:00,2011,6,13,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 6:00,2011,6,13,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 7:00,2011,6,13,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 8:00,2011,6,13,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 9:00,2011,6,13,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 10:00,2011,6,13,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 11:00,2011,6,13,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 12:00,2011,6,13,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 13:00,2011,6,13,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 14:00,2011,6,13,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 15:00,2011,6,13,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 16:00,2011,6,13,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 17:00,2011,6,13,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 18:00,2011,6,13,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 19:00,2011,6,13,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 20:00,2011,6,13,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 21:00,2011,6,13,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 22:00,2011,6,13,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-13 23:00,2011,6,13,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 0:00,2011,6,14,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 1:00,2011,6,14,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 2:00,2011,6,14,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 3:00,2011,6,14,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 4:00,2011,6,14,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 5:00,2011,6,14,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 6:00,2011,6,14,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 7:00,2011,6,14,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 8:00,2011,6,14,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 9:00,2011,6,14,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 10:00,2011,6,14,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 11:00,2011,6,14,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 12:00,2011,6,14,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 13:00,2011,6,14,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 14:00,2011,6,14,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 15:00,2011,6,14,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 16:00,2011,6,14,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 17:00,2011,6,14,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 18:00,2011,6,14,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 19:00,2011,6,14,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 20:00,2011,6,14,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 21:00,2011,6,14,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 22:00,2011,6,14,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-14 23:00,2011,6,14,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 0:00,2011,6,15,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 1:00,2011,6,15,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 2:00,2011,6,15,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 3:00,2011,6,15,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 4:00,2011,6,15,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 5:00,2011,6,15,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 6:00,2011,6,15,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 7:00,2011,6,15,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 8:00,2011,6,15,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 9:00,2011,6,15,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 10:00,2011,6,15,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 11:00,2011,6,15,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 12:00,2011,6,15,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 13:00,2011,6,15,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 14:00,2011,6,15,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 15:00,2011,6,15,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 16:00,2011,6,15,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 17:00,2011,6,15,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 18:00,2011,6,15,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 19:00,2011,6,15,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 20:00,2011,6,15,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 21:00,2011,6,15,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 22:00,2011,6,15,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-15 23:00,2011,6,15,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-16 0:00,2011,6,16,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-16 1:00,2011,6,16,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-16 2:00,2011,6,16,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-16 3:00,2011,6,16,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-16 4:00,2011,6,16,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-16 5:00,2011,6,16,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-16 6:00,2011,6,16,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-16 7:00,2011,6,16,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-16 8:00,2011,6,16,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-16 9:00,2011,6,16,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-06-16 10:00,2011,6,16,10,-999,µg/m?1 Hr,Missing,
