,year,month,name,sig_cd,weather_cd,SO2,CO,O3,NO2,PM10
354,2001,11,정왕동,41390,112,0.007308333,1.469861111,0.009173611,0.041383333,87.98055556
355,2001,11,고잔동,41273,112,0.006738752,1.631349782,0.007944767,0.037804064,91.98689956
356,2001,11,본오동,41271,119,0.004828986,0.73090379,0.00686087,0.021347826,96.26956522
357,2001,11,부곡동1,41271,119,0.004682014,1.390048154,NA,0.027572034,60.21384615
358,2001,11,원곡동,41273,112,0.003949153,0.904704097,0.006699387,0.033958525,61.53211009
359,2001,11,원시동,41273,112,0.009230556,0.78875,0.015470255,0.024730556,105.6926287
360,2001,11,부림동,41173,119,0.006168776,1.177279102,0.007764789,0.040879044,64.15819209
361,2001,11,안양6동,41171,119,0.005856738,1.404680851,0.005858156,0.040273759,68.6893617
362,2001,11,호계동,41173,119,0.0069625,1.440694444,0.009413889,0.044011111,85.6
363,2001,11,김량장동,41461,203,NA,NA,NA,NA,NA
365,2001,11,의정부동,41150,98,0.004139082,0.90876217,0.011023644,0.021634214,74.31811024
366,2001,11,설성면,41500,203,0.003533426,NA,0.010936102,0.020169572,72.32821229
367,2001,11,비전동,41220,119,0.008493724,0.744909344,0.008345886,0.035746334,82.87958884
368,2001,11,저구리,48310,294,0.004680851,0.565957447,0.032765957,0.009402736,35.60182371
369,2001,11,동상동,48250,159,0.006302778,1.087777778,0.015723611,0.027469444,43.83611111
370,2001,11,북부동,48330,288,0.005473304,0.893939394,0.010381368,0.028327561,NA
371,2001,11,상봉동,48170,192,0.004580451,0.763581184,0.013897744,0.023579819,48.13144759
372,2001,11,가음정동,48123,155,0.007470138,0.898345865,0.01368018,0.037238739,65.79910045
373,2001,11,경화동,48129,155,0.007188707,0.663744428,0.021805349,0.015943536,37.24212272
374,2001,11,명서동,48121,155,0.005511144,0.770282318,0.021153046,0.040298663,50.2897474
375,2001,11,봉암동,48127,155,0.011247392,1.081791045,0.017001493,0.045819672,61.88059701
376,2001,11,웅남동,48123,155,NA,NA,NA,NA,NA
377,2001,11,회원동,48127,155,0.00977266,1.260326895,0.027493314,0.033398217,58.75334324
378,2001,11,성건동,47130,138,0.005113287,0.829915966,0.018325386,0.027874126,44.62377622
379,2001,11,공단동,47190,279,0.010040115,1.062361111,0.006918056,0.03121844,65.59722222
380,2001,11,원평동,47190,279,0.012423272,0.860839161,0.013774059,0.02490795,35.48305085
381,2001,11,형곡동,47190,279,0.005166667,0.767083333,0.009367751,0.026854167,61.79166667
382,2001,11,신음동,47150,135,0.007056944,1.301805556,0.018004167,0.017850852,54.79166667
383,2001,11,남문동,47170,136,0.003428088,0.938022284,0.013775,0.023934631,38.02638889
384,2001,11,지품면,47770,277,0.003073136,0.220784884,0.038232068,0.004640845,28.3874269
385,2001,11,휴천동,47210,272,0.005369382,0.821769663,0.011089888,0.023349719,60.37441498
386,2001,11,태하리,47940,115,0.002108333,0.409861111,0.036969444,0.001122222,29.6166419
387,2001,11,대도동,47111,138,NA,0.688567294,0.018936508,0.034778761,60.70231214
388,2001,11,장흥동,47111,138,0.009463889,1.407638889,0.014791549,0.022542735,81.30694444
390,2001,11,송정1동,29200,156,0.001945833,0.616991643,0.007790278,0.021704167,59.94583333
391,2001,11,서석동,29110,156,0.005849791,1.073435327,0.006859527,0.033122392,49.49303621
392,2001,11,두암동,29170,156,0.004229371,1.011898017,0.014453147,NA,55.73543307
393,2001,11,농성동,29140,156,0.002871758,1.618384401,0.007475661,0.029828929,68.15044248
395,2001,11,대명동,27200,143,0.009924896,1.044089013,0.009878661,0.042452857,81.48285714
396,2001,11,신암동,27140,143,0.006668531,1.133426573,0.011034965,0.036811533,68.15966387
397,2001,11,노원동,27230,143,0.009836111,0.957222222,0.006506944,0.019413889,91.55253623
398,2001,11,이현동,27170,143,0.011130802,NA,0.006515994,0.035447844,104.7071006
400,2001,11,만촌동,27260,143,0.006541667,0.646870654,0.009173611,0.038447222,58.63333333
402,2001,11,수창동,27110,143,0.0097625,1.040972222,0.009616667,0.040182328,84.94707521
403,2001,11,읍내동,30230,133,0.012905172,1.768965517,0.008423851,0.041902299,62.30107527
404,2001,11,구성동,30200,133,0.005431034,0.693678161,0.014646552,0.033010057,34.61666667
406,2001,11,문창동,30140,133,0.004386494,1.502729885,0.00966523,0.051693966,34.72444444
407,2001,11,청룡동,26410,159,0.007025862,0.670114943,0.017329023,0.040704023,69.82596291
408,2001,11,대연동,26290,159,0.007312325,1.433285714,0.011566038,0.048405594,75.56197183
411,2001,11,전포동,26230,159,0.009761526,1.277170418,0.010031609,0.023846264,66.25769854
412,2001,11,덕천동,26320,159,0.004286517,0.757724719,0.017689607,0.04128227,65.17202797
413,2001,11,학장동,26530,159,0.010088626,0.902556391,0.012057607,NA,79.72312224
414,2001,11,장림동,26380,159,0.009453638,0.830047695,0.020067047,0.036649416,66.32234957
415,2001,11,연산동,26470,159,0.005665198,1.121148459,0.021145658,0.040908964,51.57002801
416,2001,11,태종대,26200,159,0.011220315,0.72472067,NA,0.022997207,68.20870871
417,2001,11,광복동,26110,159,0.008613445,0.422969188,0.020988042,0.040417997,64.24045262
418,2001,11,강남구,11680,108,0.003612676,0.720671378,0.004862166,0.029623066,NA
419,2001,11,강동구,11740,108,0.00327071,1.105374823,0.003368421,0.052292439,104.0213068
420,2001,11,강북구,11305,108,0.005015649,NA,0.003858476,0.042511664,100.7521994
421,2001,11,강서구,11500,108,0.003857997,0.95052161,0.007197037,0.041962631,81.28506098
422,2001,11,관악구,11620,108,0.004045242,0.986697966,0.015004854,0.03925429,NA
423,2001,11,광진구,11215,108,0.005247207,1.260808926,0.006678771,0.047081522,112.0387374
424,2001,11,구로구,11530,108,0.004476923,0.894545455,0.00571843,0.046270175,72.36543909
426,2001,11,금천구,11545,108,0.00394686,0.805669291,0.004822606,0.047824074,39.21602787
427,2001,11,노원구,11350,108,NA,1.020361991,0.008242833,0.0433125,84.21910112
428,2001,11,도봉구,11320,108,0.007587413,1.641358025,0.010016783,0.023177622,94.42377622
431,2001,11,동대문구,11230,108,0.003952941,0.79339207,0.007646109,0.032030882,76.95882353
432,2001,11,동작구,11590,108,0.003462709,1.29941349,0.004853801,0.042692939,58.17052023
433,2001,11,마포구,11440,108,0.005254237,0.977985612,0.004373766,0.046958641,63.58123249
434,2001,11,서대문구,11410,108,0.004968421,1.086032689,0.005125,0.035955994,70.99850299
435,2001,11,서초구,11650,108,0.005971751,0.391126761,0.004443662,0.045533994,69.20592384
436,2001,11,성동구,11200,108,0.00280112,0.935893855,0.00322067,0.044155148,95.73044693
437,2001,11,성북구,11290,108,NA,1.430550622,0.010680731,0.02445007,63.90589888
438,2001,11,송파구,11710,108,0.005476462,0.588028169,0.005246479,0.041030942,89.30857143
440,2001,11,양천구,11470,108,0.001933432,1.075591716,0.003641481,0.043541229,71.12112676
441,2001,11,영등포구,11560,108,NA,1.540285714,0.005055241,0.018020761,NA
443,2001,11,용산구,11170,108,0.004341772,0.488359046,0.006400279,0.021460289,79.0743338
444,2001,11,은평구,11380,108,NA,NA,NA,NA,NA
446,2001,11,중구,11140,108,0.006396469,NA,0.0114883,0.04124337,54.39538715
447,2001,11,중랑구,11260,108,0.007086053,1.551397516,0.014998559,0.038297015,88.01013025
450,2001,11,무거동,31140,152,0.008369688,1.056515581,NA,0.034168375,42.44661654
451,2001,11,부곡동(울산),31140,152,NA,NA,NA,NA,NA
452,2001,11,삼산동,31140,152,0.004659058,0.262637363,0.014729042,0.0255633,55.39514979
453,2001,11,신정동,31140,152,0.004532331,NA,0.009565611,0.00660089,31.67835366
454,2001,11,야음동,31140,152,0.018583099,0.983478261,0.012125352,0.034395498,40.41463415
455,2001,11,여천동(울산),31140,152,NA,NA,NA,NA,NA
456,2001,11,대송동,31170,152,0.008291982,0.306525038,0.015266055,NA,NA
457,2001,11,덕신리,31710,152,0.002526549,0.825258493,NA,0.023837758,NA
458,2001,11,상남리,31710,152,0.005655989,0.815877437,0.016599705,0.030116992,59.56982343
460,2001,11,화산리,31710,152,0.013188022,0.838028169,0.017994429,0.027591922,92.66852368
461,2001,11,성남동,31110,152,NA,NA,NA,NA,NA
462,2001,11,석모리,28710,201,0.003922059,0.715,0.037205279,0.020110619,57.72337278
463,2001,11,송해,28710,201,0.004092827,0.357243319,0.023101266,0.01171308,79.13556851
466,2001,11,숭의,28170,112,0.010614286,1.179206349,0.009369841,0.046477199,52.87816456
467,2001,11,고잔,28200,112,0.007889222,0.939071856,0.021300898,0.025616564,57.73254086
468,2001,11,구월동,28200,112,0.006697744,1.054600302,0.007164319,0.034279699,60.3115727
469,2001,11,송림,28140,112,NA,NA,NA,NA,NA
470,2001,11,부평,28237,112,0.005412773,1.14953271,0.009537618,0.030936137,35.61838006
471,2001,11,석남,28260,112,0.007550139,0.964206128,0.012062674,0.038956825,41.30833333
472,2001,11,연희,28260,112,0.00572028,0.753475177,0.012753501,0.033860367,54.16783217
473,2001,11,신흥,28110,112,0.009774242,0.73371266,0.007897582,0.024765292,53.86459803
474,2001,11,중동,46230,168,0.003997131,NA,0.017974175,0.037733142,38.38782051
475,2001,11,태인동,46230,168,0.004273002,0.606865672,0.019031204,0.020524286,NA
476,2001,11,용당동,46110,165,0.006066667,0.349050086,0.017706977,NA,31.44822006
477,2001,11,장천동,46150,168,0.003816817,0.475595238,0.01817265,0.016711712,28.32481203
478,2001,11,광무동,46130,168,0.016465544,NA,0.015767477,NA,33.65571205
479,2001,11,월내동,46130,168,0.007601246,0.571019108,NA,NA,77.37353434
481,2001,11,나불리,46830,165,0.004666667,0.577222222,0.007752778,0.012413889,38.02777778
482,2001,11,개정동,45130,140,0.005285303,1.260518732,0.014861671,0.033623919,76.44300144
483,2001,11,소룡동,45130,140,0.012391367,0.757985612,0.014926407,0.032044604,27.87482014
485,2001,11,남중동,45140,140,0.004220414,1.01464497,0.009493353,0.057995562,74.28444444
486,2001,11,운암면,45750,244,0.002314925,0.585373134,0.019973357,0.006828358,44.58955224
487,2001,11,삼천동,45111,146,0.00405644,1.234442836,0.01186686,0.041781476,39.98387097
488,2001,11,팔복동,45113,146,0.007846377,0.779565217,0.007673945,0.032126087,49.03333333
489,2001,11,고산리,50110,184,0.001752089,0.297916667,0.0444875,0.003231944,33.57222222
490,2001,11,이도동,50110,184,0.006939437,0.432538569,0.028311544,0.027334728,40.60839161
491,2001,11,독곶리,44210,129,0.0059375,1.55328,0.0292224,0.016126198,29.32586207
492,2001,11,동문동,44210,129,0.006419732,1.137123746,0.019505017,0.027334448,52.07872697
493,2001,11,성황동,44131,232,0.008752608,1.356824926,0.010031297,0.033843982,53.5052161
494,2001,11,파도리,44825,129,0.001761905,0.469971264,0.035011494,0.003883621,33.77298851
495,2001,11,청천면,43760,127,0.002668524,0.64056338,0.016816643,0.004660458,51.00557103
496,2001,11,장락동,43150,221,0.009705718,0.808760331,0.012271261,0.018750349,64.4696756
497,2001,11,사천동,43114,131,0.011373737,1.736796537,0.012276627,0.02310101,52.37950938
498,2001,11,송정동(봉명동),43113,131,0.003572474,0.636642336,0.008117904,0.017213946,64.83870968
499,2001,12,옥천동,42150,105,0.00259478,NA,0.033752732,0.010471311,NA
500,2001,12,간성읍,42820,90,0.006995962,NA,0.040654105,0.005764468,7.556616644
501,2001,12,방산면,42800,211,0.002849635,0.3886121,0.024091521,NA,NA
502,2001,12,명륜동,42130,114,0.010253711,1.162279512,0.013306864,0.034843876,54.51149425
503,2001,12,중앙동(원주),42130,114,0.008635862,1.480662983,0.009745902,0.035277322,45.07538462
504,2001,12,중앙로,42110,101,0.01152973,1.208097166,0.011956757,NA,76.92048518
505,2001,12,행신동,41281,108,0.006315789,1.610635359,0.009210784,0.013017956,88.12995246
506,2001,12,과천동,41290,108,0.012530086,0.879781421,0.007660407,0.025493861,37.36063218
507,2001,12,별양동,41290,108,0.005478386,1.104775687,0.008877429,0.023619266,73.8962536
509,2001,12,철산동,41210,108,0.006630724,1.318129496,0.010214286,0.022338831,60.03021583
510,2001,12,교문동,41310,108,0.007307471,1.560932945,0.012050287,0.039193966,70.93498452
511,2001,12,당동,41410,119,0.007488732,0.712816901,0.011090141,0.01314486,58.88857939
512,2001,12,사우동,41570,201,NA,NA,NA,NA,NA
513,2001,12,금곡동,41360,108,0.017365591,NA,0.007975443,0.023991935,43.27628032
514,2001,12,내동,41190,112,0.006877874,1.44683908,0.009747126,0.027234195,88.39212828
515,2001,12,소사본동,41190,112,0.005658291,NA,0.016768844,0.045,78.24537815
516,2001,12,중2동,41190,112,0.007086705,0.647543353,0.005781792,0.034046243,49.79166667
517,2001,12,단대동,41131,108,0.005571839,0.959837398,0.008850575,0.030130747,74.41726619
519,2001,12,정자1동,41135,119,NA,1.416245487,0.005247253,0.02144123,75.52181818
520,2001,12,광교동,41117,119,0.006580056,1.076685393,0.00734691,0.044623596,64.45646067
521,2001,12,신풍동,41115,119,0.007888227,1.140089419,0.009967213,0.037737705,81.93965517
522,2001,12,인계동,41115,119,0.008140719,1.298652695,0.009,0.035050898,75.43597561
523,2001,12,시화공단,41390,112,0.012039882,0.899853157,0.009797357,0.038118943,63.31140351
524,2001,12,정왕동,41390,112,0.005510885,1.190134529,0.009791367,0.042156835,75.95395683
525,2001,12,고잔동,41273,112,0.006056851,0.85,0.008151603,0.032252187,89.85568513
526,2001,12,본오동,41271,119,0.004970381,0.826375176,0.006038082,0.016297602,69.80818054
527,2001,12,부곡동1,41271,119,0.005723118,1.153450808,0.006234186,0.031028226,44.71721959
528,2001,12,원곡동,41273,112,0.004821629,0.402106742,0.006358146,0.031904494,38.02397743
529,2001,12,원시동,41273,112,0.004173021,0.690121317,0.008007342,0.009481089,89.99558824
530,2001,12,부림동,41173,119,0.007960674,1.316106443,0.008069307,0.037058488,45.29698709
531,2001,12,안양6동,41171,119,0.005966717,0.602955665,0.005490662,0.038900151,68.83963691
532,2001,12,호계동,41173,119,0.006888386,1.243288084,0.008495935,0.040273002,73.76011561
534,2001,12,의정부동,41150,98,0.004493464,0.888936782,0.011423851,0.017076149,64.30017452
535,2001,12,설성면,41500,203,0.003453567,NA,NA,0.022376098,65.80431849
536,2001,12,비전동,41220,119,0.008988489,0.872560976,0.007863309,0.030094964,81.74707602
537,2001,12,저구리,48310,294,0.003647472,0.647954866,0.030029745,0.008136812,NA
538,2001,12,동상동,48250,159,0.007299157,0.791620112,0.016034868,0.022363128,32.49426934
539,2001,12,북부동,48330,288,NA,NA,NA,NA,NA
540,2001,12,상봉동,48170,192,0.004510149,0.835,0.014942149,0.019891892,36.29613734
541,2001,12,가음정동,48123,155,0.00595493,0.846521146,0.016195089,0.031978142,60.55737705
542,2001,12,경화동,48129,155,0.006404993,0.875102599,0.022606103,0.011756498,31.93895349
543,2001,12,명서동,48121,155,0.004154681,0.449350649,0.02312483,0.032810041,35.83717775
544,2001,12,봉암동,48127,155,0.00886123,0.947851003,0.018442857,0.03874392,46.71707317
545,2001,12,회원동,48127,155,0.004822802,1.12293956,0.022922865,0.023449794,42.71988796
546,2001,12,성건동,47130,138,0.00366573,0.926197183,0.02315309,0.026786517,31.5
547,2001,12,공단동,47190,279,0.010361559,1.211388889,0.012358871,0.024989247,55.54301075
548,2001,12,원평동,47190,279,0.005851952,0.984791386,0.010717362,0.022468371,28.57837838
549,2001,12,형곡동,47190,279,0.004574124,0.996630728,0.0135,0.022948787,52.37249284
550,2001,12,신음동,47150,135,0.008030914,1.040188172,0.018686828,0.017401122,53.61781609
551,2001,12,남문동,47170,136,0.006606757,1.030987821,0.011977151,0.013308892,38.10632571
552,2001,12,지품면,47770,277,0.003503925,0.259968603,0.03244741,0.004609105,27.07097792
553,2001,12,휴천동,47210,272,0.006609459,0.830717185,0.009436486,0.024333784,58.02150538
554,2001,12,태하리,47940,115,0.002290541,0.428687415,0.034910811,NA,29.815427
555,2001,12,대도동,47111,138,0.00388412,0.652810651,0.018928571,0.030823444,62.65428571
556,2001,12,장흥동,47111,138,0.009747978,0.874123989,0.017530997,0.022206199,62.34257975
558,2001,12,송정1동,29200,156,0.001657609,0.386548913,0.009732337,0.013389946,49.43150685
559,2001,12,서석동,29110,156,0.005516129,0.820861373,0.007168237,0.031830417,33.07692308
560,2001,12,두암동,29170,156,0.004743448,0.978111588,0.017474138,0.031778401,52.95144158
561,2001,12,농성동,29140,156,0.00333871,1.390359712,0.007788978,0.012650943,75.42837653
563,2001,12,대명동,27200,143,0.006261429,0.553120244,0.010777618,0.037391989,65.13428571
564,2001,12,신암동,27140,143,0.004407407,0.822489392,0.010341716,0.031947666,59.15107914
565,2001,12,노원동,27230,143,0.009146703,0.828936743,0.011493943,0.018296097,73.66248257
566,2001,12,이현동,27170,143,0.009601078,NA,0.006737197,0.034742588,86.71104816
568,2001,12,만촌동,27260,143,0.007546296,0.645331529,0.009261164,0.027993234,48.95114943
570,2001,12,수창동,27110,143,0.008427605,1.041407307,0.011112835,0.043844237,73.05040872
571,2001,12,읍내동,30230,133,0.009299458,1.425880759,0.007090041,0.031643631,56.16395664
572,2001,12,구성동,30200,133,0.006533333,0.540816327,0.019800546,0.033058503,36.01768707
574,2001,12,문창동,30140,133,0.004865672,1.332428765,0.009032564,0.025601881,29.99316005
575,2001,12,청룡동,26410,159,0.006458462,0.853846154,0.017924731,0.033705686,55.86349693
576,2001,12,대연동,26290,159,0.007408078,0.988449367,0.012809192,0.040488024,65.59195402
578,2001,12,전포동,26230,159,0.007257426,1.083783784,0.011693069,0.036903819,46.49669967
579,2001,12,덕천동,26320,159,0.004296143,0.952341598,0.020112948,0.036253444,60.77303989
580,2001,12,학장동,26530,159,0.010637131,0.889873418,0.012075949,0.014222222,66.56802244
581,2001,12,장림동,26380,159,0.007587904,0.918644068,0.021978903,0.033953528,53.14523449
582,2001,12,연산동,26470,159,0.006457627,0.842937853,0.017581921,0.025693503,49.47687861
583,2001,12,태종대,26200,159,0.008407821,0.723463687,0.015455307,0.022332402,58.19939117
584,2001,12,광복동,26110,159,0.006610072,0.277698864,0.015151989,0.037740057,50.1358209
585,2001,12,강남구,11680,108,0.005019892,NA,0.005598921,NA,NA
586,2001,12,강동구,11740,108,0.002883171,1.049721448,0.004185714,0.043058333,81.27662517
587,2001,12,강북구,11305,108,0.003509015,0.934072022,0.005135922,0.03825104,77.82524272
588,2001,12,강서구,11500,108,0.004708155,0.874248927,0.00927,0.03697711,73.31890332
589,2001,12,관악구,11620,108,0.004076923,1.351794872,0.014792808,NA,NA
590,2001,12,광진구,11215,108,0.005053942,1.046196404,0.007213001,0.039307906,88.40387275
591,2001,12,구로구,11530,108,0.003867052,0.34822335,0.004921222,0.039632948,53.48462665
593,2001,12,금천구,11545,108,0.003717629,0.743659942,0.00449422,0.049209722,43.96096096
594,2001,12,노원구,11350,108,0.003019461,1.066759003,0.007216332,0.03284466,67.48271093
